date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated
2014-06-06,660000.0,3,1.75,1980,3300,1.5,0,0,4,1140,840,1926,1993
2014-06-06,570000.0,3,2.5,2400,6975,2.0,0,0,3,2400,0,1993,0
2014-06-06,285000.0,2,1.0,780,5000,1.0,0,0,4,780,0,1943,0
2014-06-06,435000.0,3,2.0,980,5000,1.0,0,0,3,980,0,1940,1996
2014-06-06,160000.0,3,1.0,1210,103237,1.0,0,0,2,1210,0,1918,1960
2014-06-06,805000.0,5,2.5,4600,19831,1.0,0,3,3,2300,2300,1956,2013
2014-06-06,450000.0,3,2.5,1480,1961,2.0,0,0,3,1480,0,2005,0
2014-06-06,510000.0,4,1.5,1320,14250,1.0,0,0,4,1320,0,1954,1979
2014-06-06,1120000.0,5,2.75,4400,18500,1.0,0,3,5,2250,2150,1963,0
2014-06-06,1280000.0,4,3.5,3010,3600,2.0,0,0,3,2370,640,1999,0
2014-06-06,539000.0,3,2.0,2260,9568,1.0,0,0,3,1780,480,1985,0
2014-06-06,407193.0,4,2.0,1880,14653,2.0,0,0,3,1880,0,1978,0
2014-06-06,320000.0,3,1.75,1370,9900,1.0,0,0,4,1370,0,1983,0
2014-06-06,739000.0,4,3.0,2720,3800,2.0,0,0,5,1800,920,1919,1934
2014-06-06,452000.0,2,1.75,1740,5400,1.0,0,0,4,990,750,1946,1989
2014-06-06,600000.0,4,2.5,2560,5593,2.0,0,0,3,2560,0,2001,0
2014-06-06,279000.0,5,2.5,2690,5557,2.0,0,0,3,2690,0,2012,1912
2014-06-06,895000.0,4,3.0,3240,5562,2.0,0,0,3,3240,0,2013,1923
2014-06-06,585000.0,4,2.5,2430,4747,2.0,0,0,3,2430,0,2008,0
2014-06-06,405000.0,2,2.0,1405,1073,2.0,0,0,3,1140,265,2007,0
2014-06-06,837219.0,5,2.75,3030,7679,2.0,0,0,3,3030,0,2014,0
2014-06-06,969990.0,4,2.5,4150,8436,2.0,0,0,3,4150,0,2014,0
2014-07-06,490000.0,3,3.0,1730,2940,3.0,0,0,3,1730,0,1985,0
2014-07-06,611000.0,6,2.5,3820,53173,1.0,0,0,4,2040,1780,1974,0
2014-07-06,462000.0,4,2.5,3070,6432,2.0,0,0,3,3070,0,2006,0
2014-08-06,540000.0,4,2.5,1780,4169,2.0,0,0,3,1780,0,1994,0
2014-08-06,260000.0,4,2.5,1811,4381,2.0,0,0,3,1811,0,2007,0
2014-08-06,510000.0,4,2.25,2450,62290,2.0,0,0,3,2450,0,1976,0
2014-08-06,567500.0,3,2.5,2300,7398,2.0,0,0,3,2300,0,2001,0
2014-08-06,445000.0,2,1.0,1440,3225,1.0,0,0,3,960,480,1915,0
2014-08-06,684680.0,4,2.25,2370,9360,2.0,0,0,4,2370,0,1979,0
2014-08-06,2700000.0,4,3.25,4420,7850,2.0,1,4,3,3150,1270,2001,0
2014-08-06,455000.0,3,1.0,1300,3550,1.5,0,0,3,1300,0,1927,2011
2014-08-06,540000.0,5,3.0,2870,4369,2.0,0,0,3,2090,780,2007,0
2014-08-06,530000.0,3,2.75,3400,7200,2.0,0,2,3,2470,930,2009,0
2014-09-06,410000.0,3,1.0,1410,5060,1.0,0,0,4,910,500,1956,0
2014-09-06,450000.0,3,1.75,1640,13500,1.0,0,0,3,1110,530,1940,1996
2014-09-06,609900.0,4,2.5,3190,7399,2.0,0,0,3,3190,0,2006,0
2014-09-06,648000.0,4,2.5,2380,13435,2.0,0,0,3,2380,0,1992,0
2014-09-06,550000.0,3,2.5,2260,4165,2.0,0,0,3,2260,0,2005,0
2014-09-06,347000.0,3,1.75,1240,8050,1.0,0,0,4,1240,0,1978,2000
2014-09-06,1635000.0,5,3.5,4220,26784,1.0,0,0,3,2110,2110,1958,2006
2014-09-06,1339000.0,4,2.5,4250,19387,2.0,0,2,4,3260,990,1972,0
2014-09-06,288350.0,3,1.5,1860,7963,1.0,0,0,3,1200,660,1963,2008
2014-09-06,1150000.0,3,2.5,2850,10474,1.0,0,0,4,1730,1120,1954,1979
2014-09-06,525000.0,3,3.0,2470,36445,2.0,0,0,4,2470,0,1980,0
2014-09-06,250250.0,3,2.25,2210,8000,2.0,0,0,4,2210,0,1969,0
2014-09-06,341000.0,4,1.75,1920,7665,1.0,0,0,4,1500,420,1975,0
2014-09-06,700000.0,4,3.0,3150,7778,2.0,0,0,3,3150,0,2000,0
2014-09-06,390000.0,4,1.75,2700,7875,1.5,0,0,4,2700,0,1968,0
2014-09-06,539950.0,3,2.25,2190,7149,1.0,0,1,4,1240,950,1963,0
2014-09-06,552000.0,2,2.5,1380,951,3.0,0,0,3,1380,0,2006,0
2014-09-06,250000.0,5,1.5,2520,5753,1.5,0,0,4,1510,1010,1928,0
2014-09-06,502000.0,3,1.75,1300,8800,1.0,0,0,4,1300,0,1963,0
2014-09-06,480000.0,4,1.75,2220,6500,2.0,0,3,4,2220,0,1964,0
2014-09-06,378500.0,2,1.0,730,7528,1.0,0,0,3,730,0,1946,0
2014-09-06,1350000.0,4,3.25,3300,15907,2.0,0,0,5,3300,0,1985,0
2014-09-06,1900000.0,4,3.25,4130,112521,2.0,0,0,3,4130,0,1978,0
2014-09-06,605000.0,3,2.5,2670,47480,2.0,0,3,3,2670,0,1981,2013
2014-09-06,307550.0,4,2.5,1980,5909,2.0,0,0,3,1980,0,2003,0
2014-09-06,304700.0,2,1.0,740,5995,1.0,0,0,4,740,0,1949,1985
2014-09-06,568000.0,3,1.75,2050,3520,1.0,0,0,4,1070,980,1977,0
2014-09-06,385000.0,3,1.75,1230,7500,1.0,0,0,3,1230,0,1987,2000
2014-09-06,345000.0,3,2.5,1210,1420,3.0,0,0,3,1210,0,2008,0
2014-09-06,435000.0,3,2.25,1890,7200,1.0,0,0,4,1230,660,1973,0
2014-09-06,579000.0,2,2.0,1870,6275,1.0,0,0,3,1870,0,2003,0
2014-09-06,236000.0,3,1.75,1330,6301,1.0,0,0,3,1330,0,1998,2006
2014-09-06,305100.0,3,2.0,1590,35988,1.0,0,0,4,1590,0,1974,0
2014-09-06,368000.0,3,1.75,1710,10800,1.0,0,0,4,1710,0,1958,1972
2014-09-06,255000.0,2,1.0,1200,9000,1.0,0,2,5,1200,0,1917,0
2014-09-06,400000.0,2,1.0,1140,5100,1.0,0,0,3,1140,0,1942,1999
2014-09-06,440000.0,3,1.75,2240,8153,1.0,0,0,3,1120,1120,1948,1994
2014-09-06,417000.0,2,1.0,920,6600,1.0,0,0,3,920,0,1919,2003
2014-09-06,435000.0,2,1.0,800,5000,1.0,0,0,3,800,0,1906,2014
2014-09-06,475000.0,4,2.75,1980,11443,1.0,0,0,5,1980,0,1952,1998
2014-09-06,563500.0,4,2.5,2800,12831,2.0,0,0,3,2800,0,2001,0
2014-09-06,285000.0,3,2.25,1680,35127,2.0,0,0,3,1680,0,1987,2000
2014-09-06,471000.0,4,2.5,2330,9928,2.0,0,0,3,2330,0,1998,2006
2014-09-06,500000.0,4,1.75,2240,9886,1.5,0,0,4,2240,0,1965,0
2014-09-06,640000.0,3,2.5,2140,8925,2.0,0,0,3,2140,0,1991,0
2014-09-06,442500.0,4,2.5,2170,14024,2.0,0,0,3,2170,0,1992,0
2014-09-06,213400.0,3,1.5,1150,8686,1.0,0,0,4,1150,0,1963,0
2014-09-06,831000.0,4,2.5,2030,3905,1.5,0,0,4,1630,400,1926,1993
2014-09-06,325000.0,3,2.0,1350,11805,1.0,0,0,3,1350,0,1986,0
2014-09-06,425000.0,2,1.0,910,4635,1.0,0,0,4,910,0,1905,0
2014-09-06,550000.0,4,2.5,2700,5100,1.0,0,0,4,1440,1260,1968,0
2014-09-06,599950.0,4,3.5,3730,15029,2.0,0,2,3,2440,1290,1991,0
2014-09-06,1225000.0,4,2.5,2740,16007,2.0,0,0,3,2740,0,1984,0
2014-09-06,750000.0,4,3.25,2050,5000,2.0,0,0,4,1370,680,1987,0
2014-09-06,290000.0,4,3.0,2390,4500,2.0,0,0,3,2390,0,1974,0
2014-09-06,270000.0,4,2.75,1990,7252,1.0,0,0,3,1270,720,1999,0
2014-09-06,229950.0,4,1.75,1300,21000,1.0,0,0,4,1300,0,1969,0
2014-09-06,234999.0,3,1.0,1330,8912,1.0,0,0,3,1330,0,1948,1994
2014-09-06,265000.0,2,1.0,1000,31505,1.0,0,0,3,1000,0,1960,2012
2014-09-06,367300.0,4,2.75,2190,14937,2.0,0,0,3,2190,0,1993,0
2014-09-06,550000.0,3,1.75,1380,3402,1.5,0,0,3,1380,0,1900,2000
2014-09-06,743700.0,4,2.5,2610,33206,2.0,0,0,3,2610,0,1988,2000
2014-09-06,352750.0,2,1.75,1060,1241,2.0,0,0,3,960,100,2008,0
2014-09-06,403950.0,2,1.0,710,1136,2.0,0,0,4,710,0,1943,0
2014-09-06,980000.0,4,2.5,2730,4800,1.5,0,0,5,2230,500,1909,1988
2014-09-06,585000.0,4,1.75,2470,131790,2.0,0,2,3,2470,0,1937,1999
2014-09-06,554000.0,3,1.75,1760,10780,1.0,0,0,3,1760,0,1977,2004
2014-09-06,546000.0,3,2.5,1530,3464,2.0,0,0,3,1530,0,1998,2006
2014-09-06,280000.0,2,1.75,1610,158558,1.5,0,0,2,1610,0,1948,0
2014-09-06,212500.0,2,2.0,1030,21712,1.0,0,0,4,1030,0,1938,0
2014-09-06,739000.0,4,2.5,2800,246114,2.0,0,0,3,2800,0,1999,0
2014-09-06,428000.0,3,2.0,1310,2550,1.0,0,0,3,780,530,1986,0
2014-09-06,965000.0,4,2.25,3160,34560,1.0,0,0,4,3160,0,1981,0
2014-09-06,364900.0,3,3.0,2500,8304,2.0,0,0,3,2500,0,1997,0
2014-09-06,559000.0,3,1.5,2070,5386,1.0,0,0,4,1140,930,1948,0
2014-09-06,213000.0,4,1.75,1980,9000,1.0,0,0,2,1480,500,1978,0
2014-09-06,620000.0,3,2.5,2590,7237,2.0,0,0,3,2590,0,2004,2003
2014-09-06,240000.0,4,1.0,1910,16320,1.5,0,0,3,1910,0,1934,1978
2014-09-06,852500.0,3,2.5,2630,10100,1.0,0,0,4,1580,1050,1967,0
2014-09-06,600000.0,3,2.5,2630,77972,2.0,0,0,3,2630,0,2004,2003
2014-09-06,410000.0,3,2.5,1960,4400,2.0,0,0,3,1960,0,2006,0
2014-09-06,328000.0,3,1.75,1440,45302,2.0,0,0,3,1440,0,1977,2004
2014-09-06,625000.0,3,1.75,2210,16200,1.0,0,0,3,1390,820,1958,2004
2014-09-06,649950.0,4,2.5,2350,63162,2.0,0,0,4,2350,0,1994,0
2014-09-06,235000.0,3,1.0,1590,13000,1.5,0,0,3,1590,0,1944,0
2014-09-06,489000.0,3,3.5,1500,1249,2.0,0,0,3,1240,260,2004,2003
2014-09-06,536000.0,3,2.5,1900,6224,2.0,0,0,3,1900,0,2005,0
2014-09-06,400000.0,4,3.5,2370,3692,2.5,0,0,3,2370,0,2013,1923
2014-09-06,398000.0,3,2.5,1720,1715,2.0,0,0,3,1240,480,2004,2003
2014-09-06,379000.0,4,1.5,2020,7560,1.0,0,0,4,2020,0,1960,2001
2014-09-06,345000.0,2,1.5,1340,1210,2.0,0,0,3,1120,220,2008,0
2014-09-06,365000.0,3,2.5,1800,2700,2.0,0,0,3,1800,0,2011,0
2014-09-06,315000.0,3,2.5,1480,1590,2.0,0,0,3,1150,330,2010,0
2014-10-06,571000.0,4,2.0,2750,7807,1.5,0,0,5,2250,500,1916,0
2014-10-06,1025000.0,5,4.0,3760,28040,2.0,0,0,3,3760,0,1983,2009
2014-10-06,695000.0,3,2.75,2540,4694,2.0,0,0,3,2540,0,2005,0
2014-10-06,225000.0,3,1.75,1760,26055,1.0,0,0,3,920,840,1979,2014
2014-10-06,740000.0,3,2.5,3000,25341,2.0,0,0,3,3000,0,1995,0
2014-10-06,315000.0,4,2.5,1930,9643,2.0,0,0,4,1930,0,1992,0
2014-10-06,1230000.0,4,2.5,3040,7000,2.0,0,0,3,3040,0,2001,0
2014-10-06,420000.0,2,1.0,860,3880,1.0,0,0,4,860,0,1916,0
2014-10-06,310000.0,3,1.75,1420,7650,1.0,0,0,4,1100,320,1984,0
2014-10-06,700000.0,3,2.0,2080,3880,1.0,0,0,5,1160,920,1954,0
2014-10-06,269000.0,3,2.5,1560,4200,2.0,0,0,3,1560,0,2003,0
2014-10-06,369990.0,4,2.5,1960,7133,2.0,0,0,3,1960,0,2002,0
2014-10-06,800000.0,3,2.25,1620,4500,2.0,0,0,4,1620,0,1926,1993
2014-10-06,569000.0,5,3.0,3670,10583,1.0,0,0,5,2060,1610,1952,1998
2014-10-06,175000.0,6,1.5,1930,8400,1.0,0,0,3,1030,900,1971,0
2014-10-06,440000.0,3,1.5,1290,1286,3.0,0,0,3,1290,0,2000,0
2014-10-06,435000.0,5,2.25,1970,15247,1.0,0,0,3,1450,520,1986,0
2014-10-06,345000.0,3,1.75,1540,6909,1.0,0,0,4,920,620,1955,2009
2014-10-06,558000.0,4,2.0,2180,3870,1.0,0,0,3,1020,1160,1900,2005
2014-10-06,475000.0,2,1.75,1490,224334,1.0,0,2,3,1490,0,1983,2009
2014-10-06,490000.0,3,2.0,2220,10275,2.0,0,0,3,1640,580,1980,0
2014-10-06,335000.0,3,1.75,2430,9133,1.0,0,0,4,1410,1020,1978,2000
2014-10-06,350000.0,2,0.75,1392,43710,1.5,0,0,4,1392,0,1978,2000
2014-10-06,100000.0,4,1.0,1120,2685,1.0,0,0,3,860,260,1939,1969
2014-10-06,417500.0,4,1.0,1390,10800,1.5,0,0,4,1390,0,1941,1998
2014-10-06,253000.0,3,1.75,2040,7281,1.0,0,0,3,1020,1020,1962,2003
2014-10-06,1240000.0,5,3.0,2830,7500,2.0,0,0,3,2460,370,1923,1998
2014-10-06,490000.0,4,2.5,3020,8302,2.0,0,0,4,3020,0,1994,0
2014-10-06,470000.0,3,1.75,2290,14800,1.0,0,0,3,1620,670,1965,1993
2014-10-06,483300.0,4,2.0,1210,11100,1.0,0,0,4,1210,0,1955,2009
2014-10-06,659000.0,3,2.5,2510,6320,2.0,0,0,3,2510,0,1996,0
2014-10-06,480000.0,4,1.75,2320,4322,1.0,0,0,3,1140,1180,1910,2006
2014-10-06,165000.0,3,1.0,970,6600,1.0,0,0,3,970,0,1965,1993
2014-10-06,659500.0,3,1.75,1820,5500,1.0,0,0,4,1620,200,1957,2001
2014-10-06,219900.0,3,1.0,970,7742,1.0,0,0,4,970,0,1967,0
2014-10-06,315000.0,2,1.0,1740,3622,1.0,0,0,4,950,790,1924,0
2014-10-06,250000.0,3,1.75,1590,7560,1.0,0,0,3,1130,460,1984,0
2014-10-06,268000.0,2,1.0,1380,5000,1.0,0,0,3,870,510,1943,2002
2014-10-06,380000.0,4,1.5,1680,11123,1.0,0,0,3,1130,550,1959,1989
2014-10-06,499000.0,2,1.0,1220,3000,1.0,0,0,3,920,300,1926,2003
2014-10-06,285000.0,2,2.0,1651,18200,1.0,0,0,3,1651,0,1946,0
2014-10-06,183000.0,3,1.75,1330,9200,1.0,0,0,4,1330,0,1973,0
2014-10-06,1070000.0,3,3.0,2940,4622,2.0,0,0,4,2230,710,1988,0
2014-10-06,429000.0,3,3.25,1410,1246,3.0,0,0,3,1410,0,2005,0
2014-10-06,403000.0,2,1.0,1100,3598,1.0,0,0,4,1100,0,1926,1993
2014-10-06,375500.0,3,1.5,1530,7200,1.0,0,0,3,1530,0,1975,0
2014-10-06,1795000.0,5,3.25,5270,17232,2.0,0,1,3,4010,1260,1977,2003
2014-10-06,516200.0,3,2.0,2110,5150,1.0,0,0,5,1080,1030,1919,1934
2014-10-06,385000.0,4,1.75,1720,8750,1.0,0,0,3,860,860,1971,0
2014-10-06,515000.0,3,2.5,1800,5001,2.0,0,0,3,1800,0,1996,0
2014-10-06,375000.0,4,2.5,2210,9427,2.0,0,0,3,2210,0,1999,0
2014-10-06,650000.0,4,2.25,2560,9731,2.0,0,0,4,2560,0,1973,0
2014-10-06,306888.0,2,1.5,1010,7719,2.0,0,0,3,1010,0,1981,2013
2014-10-06,870000.0,4,2.5,3340,12248,2.0,0,1,3,2470,870,1998,2006
2014-10-06,310000.0,4,1.0,1740,11075,1.5,0,0,3,1740,0,1965,1993
2014-10-06,251750.0,3,2.0,1320,7200,1.0,0,0,5,1320,0,1975,0
2014-10-06,366000.0,3,1.75,1520,8625,1.0,0,0,3,1520,0,1976,0
2014-10-06,429950.0,3,1.5,2010,9480,1.0,0,0,3,1570,440,1951,1994
2014-10-06,710000.0,3,3.5,2440,3427,2.0,0,0,3,1990,450,2000,0
2014-10-06,895000.0,5,2.5,2550,20875,1.0,0,0,4,1610,940,1953,1983
2014-10-06,149500.0,3,1.0,1010,9450,1.0,0,0,4,1010,0,1959,0
2014-10-06,310000.0,3,2.5,1780,6771,1.0,0,0,3,1230,550,1990,2009
2014-10-06,555000.0,3,2.0,2180,4976,1.5,0,2,4,1680,500,1930,0
2014-10-06,750000.0,5,3.25,2750,7500,2.0,0,1,3,2150,600,1937,1997
2014-10-06,745000.0,4,3.25,3490,7024,2.0,0,0,3,3490,0,2006,0
2014-10-06,695000.0,3,2.5,2550,45254,2.0,0,0,3,2550,0,2001,0
2014-10-06,433000.0,3,1.75,1870,7189,1.0,0,0,3,1270,600,1959,1989
2014-10-06,307000.0,4,1.0,1150,8184,1.5,0,0,3,1150,0,1947,2012
2014-10-06,655275.0,3,1.75,2050,11856,1.0,0,0,3,1460,590,1962,2003
2014-10-06,392000.0,4,2.75,1940,6555,2.0,0,0,3,1940,0,1990,2009
2014-10-06,1180000.0,5,3.75,3630,6000,1.5,0,0,3,2470,1160,2004,2003
2014-10-06,359950.0,3,1.75,1890,9100,2.0,0,0,4,1890,0,1952,0
2014-10-06,360000.0,4,2.0,1630,10375,1.0,0,0,5,1630,0,1968,0
2014-10-06,566000.0,4,1.75,2440,5000,1.0,0,0,3,1340,1100,1954,2005
2014-10-06,700000.0,5,2.75,3100,9825,2.0,0,2,4,3100,0,1950,1982
2014-10-06,415000.0,3,2.5,2090,6045,2.0,0,0,3,2090,0,2000,0
2014-10-06,199500.0,3,1.0,920,9812,1.0,0,0,4,920,0,1962,0
2014-10-06,749000.0,3,1.0,1580,5000,1.5,0,0,3,1580,0,1926,2003
2014-10-06,680000.0,3,1.75,1760,8400,1.0,0,0,4,1460,300,1960,2001
2014-10-06,400000.0,4,2.5,2530,7563,1.0,0,0,3,1440,1090,1978,0
2014-10-06,608000.0,4,2.75,2490,9714,1.0,0,0,4,1400,1090,1983,0
2014-10-06,589900.0,4,4.5,3870,35889,2.0,0,0,3,2530,1340,2001,0
2014-10-06,480000.0,5,2.5,2732,9500,1.0,0,2,4,1870,862,1975,0
2014-10-06,1059500.0,5,3.25,3230,3825,2.0,0,0,3,2480,750,2014,0
2014-10-06,915000.0,6,3.75,2930,14980,2.0,0,3,3,2930,0,2013,1923
2014-10-06,695000.0,4,3.5,3510,9364,2.0,0,0,3,3510,0,2001,0
2014-10-06,899900.0,4,2.5,2580,3909,2.0,0,0,3,2580,0,2013,1923
2014-10-06,499950.0,2,2.25,1060,1208,2.0,0,0,3,940,120,2005,0
2014-10-06,533112.0,4,2.75,2790,8853,2.0,0,0,3,2790,0,2013,1923
2014-10-06,303210.0,4,2.5,2009,5000,2.0,0,0,3,2009,0,2014,0
2014-10-06,525000.0,5,2.75,2880,8364,2.0,0,0,3,2880,0,2006,0
2014-10-06,399950.0,2,1.0,710,1157,2.0,0,0,4,710,0,1943,0
2014-11-06,850830.0,3,2.5,2070,13241,1.5,0,0,5,1270,800,1910,0
2014-11-06,371500.0,3,2.0,1370,8336,1.0,0,0,5,1370,0,1964,0
2014-11-06,522000.0,3,1.75,1730,8400,1.0,0,0,4,1400,330,1980,0
2014-11-06,588000.0,4,2.0,1680,5000,1.0,0,0,3,980,700,1950,2005
2014-11-06,276900.0,2,1.0,1350,10096,1.0,0,2,4,1350,0,1952,0
2014-11-06,248000.0,5,1.5,1510,9078,1.0,0,0,4,1510,0,1959,0
2014-11-06,280000.0,3,2.5,1860,6607,2.0,0,0,3,1860,0,1989,0
2014-11-06,495000.0,6,5.0,3440,4500,2.0,0,0,3,3280,160,2007,0
2014-11-06,665000.0,6,3.0,4250,4400,2.5,0,0,4,3020,1230,1902,0
2014-11-06,290300.0,2,1.0,860,3874,1.0,0,0,4,860,0,1931,0
2014-11-06,527000.0,2,1.75,1640,4080,1.0,0,0,3,840,800,1921,2000
2014-11-06,487028.0,2,1.5,1295,1093,2.0,0,0,3,1105,190,2007,0
2014-11-06,325000.0,3,1.75,1790,27427,1.0,0,0,3,1130,660,1978,0
2014-11-06,799000.0,3,1.5,2210,6300,1.5,0,0,5,2210,0,1916,0
2014-11-06,7062500.0,5,4.5,10040,37325,2.0,1,2,3,7680,2360,1940,2001
2014-11-06,354000.0,3,1.0,940,10368,1.0,0,0,3,940,0,1965,1993
2014-11-06,262500.0,3,1.5,1160,8906,1.0,0,0,3,1160,0,1962,2003
2014-11-06,560200.0,3,2.5,1990,3984,2.0,0,0,3,1990,0,2004,2003
2014-11-06,220000.0,3,1.0,1050,6300,1.0,0,0,3,1050,0,1942,1999
2014-11-06,650000.0,2,1.0,1030,5750,1.0,0,0,5,1030,0,1928,1970
2014-11-06,435000.0,3,2.5,1420,2581,3.0,0,0,3,1420,0,2004,2003
2014-11-06,800000.0,4,3.75,2690,4000,2.0,0,3,4,2120,570,1909,1989
2014-11-06,1010000.0,4,2.5,3760,29224,2.0,0,0,3,3760,0,1987,2000
2014-11-06,200000.0,2,1.0,700,4700,1.0,0,0,5,700,0,1953,0
2014-11-06,295000.0,5,3.5,2100,5107,2.0,0,0,3,1410,690,1999,0
2014-11-06,580379.0,4,2.75,2240,27820,1.5,0,0,4,2240,0,1976,1992
2014-11-06,875000.0,4,2.5,3470,32109,2.0,0,0,3,3470,0,1995,0
2014-11-06,515000.0,3,2.5,3370,19585,2.0,0,0,3,3200,170,1951,1994
2014-11-06,599000.0,4,2.5,2790,230868,2.0,0,0,3,2790,0,1989,0
2014-11-06,285000.0,3,2.5,1870,4060,2.0,0,0,3,1870,0,2005,0
2014-11-06,290000.0,3,1.75,1520,15090,1.0,0,0,4,1520,0,1968,0
2014-11-06,355000.0,1,1.75,750,20339,1.0,0,0,4,550,200,1946,1989
2014-11-06,381000.0,3,1.5,1460,11407,1.0,0,0,3,1460,0,1954,2005
2014-11-06,571000.0,3,2.5,2600,7465,2.0,0,0,3,2600,0,1988,2000
2014-11-06,852600.0,4,2.5,3320,11901,2.0,0,0,5,2650,670,1977,0
2014-11-06,1085000.0,5,2.5,2340,6000,2.0,0,0,4,2340,0,1922,0
2014-11-06,371000.0,3,1.0,890,7200,1.0,0,0,3,890,0,1951,1994
2014-11-06,514000.0,3,1.75,1720,5899,1.0,0,1,3,1220,500,1986,0
2014-11-06,386000.0,3,1.5,1270,1318,2.0,0,0,3,1080,190,2004,2003
2014-11-06,464000.0,4,2.5,2180,7203,2.0,0,0,4,2180,0,1989,0
2014-11-06,335000.0,4,2.25,2030,13500,1.0,0,0,3,1230,800,1963,2008
2014-11-06,740000.0,4,2.75,2490,17833,2.0,0,2,3,1490,1000,1979,2014
2014-11-06,465000.0,4,1.75,1470,5350,1.0,0,0,3,980,490,1955,2005
2014-11-06,700000.0,3,2.75,2500,7378,1.0,0,0,5,1390,1110,1948,1985
2014-11-06,785000.0,3,3.5,4500,21870,2.0,0,0,3,4500,0,2004,2003
2014-11-06,350000.0,3,3.25,1460,1592,2.0,0,0,3,1130,330,2006,0
2014-11-06,148000.0,1,1.0,620,8261,1.0,0,0,3,620,0,1939,1969
2014-11-06,530000.0,3,1.75,1550,3680,1.0,0,0,3,1050,500,1927,2011
2014-11-06,349000.0,3,2.5,1430,1002,3.0,0,0,3,1430,0,2002,0
2014-11-06,240000.0,3,1.5,1360,9760,1.5,0,0,5,1360,0,1984,0
2014-11-06,330000.0,3,2.5,2210,7557,2.0,0,0,3,2210,0,1989,0
2014-11-06,735000.0,4,1.75,2460,5100,1.5,0,0,5,1450,1010,1909,1988
2014-11-06,545000.0,3,2.5,2180,15693,1.0,0,0,4,1850,330,1979,0
2014-11-06,214950.0,3,1.75,1570,4875,1.0,0,0,4,1310,260,1977,0
2014-11-06,657500.0,4,2.75,4140,24190,2.0,0,0,3,4140,0,2002,0
2014-11-06,476000.0,3,1.0,1140,5500,1.5,0,0,4,1140,0,1908,0
2014-11-06,2888000.0,5,6.25,8670,64033,2.0,0,4,3,6120,2550,1965,2003
2014-11-06,110000.0,2,1.0,800,15000,1.0,0,0,3,800,0,1927,2011
2014-11-06,292000.0,4,2.75,2414,7693,2.0,0,0,3,2414,0,2006,0
2014-11-06,317000.0,3,1.0,1160,8813,1.0,0,0,3,1160,0,1952,2008
2014-11-06,455000.0,4,2.5,3170,10688,2.0,0,2,3,3170,0,2001,0
2014-11-06,1365000.0,5,3.5,4210,17258,2.0,0,3,3,4210,0,1995,0
2014-11-06,460000.0,3,2.0,2060,4437,1.0,0,0,3,1030,1030,1929,0
2014-11-06,405000.0,3,2.0,1640,7201,1.0,0,0,3,1640,0,1948,1994
2014-11-06,333000.0,2,1.0,720,6686,1.0,0,0,3,720,0,1942,1999
2014-11-06,427000.0,4,1.0,1860,4736,1.5,0,0,1,1860,0,1901,0
2014-11-06,742000.0,4,2.5,2810,10986,2.0,0,0,3,2810,0,1997,0
2014-11-06,465000.0,4,2.5,2090,9702,1.0,0,0,5,1320,770,1965,0
2014-11-06,809950.0,4,2.5,3280,6181,2.0,0,0,3,3280,0,2001,0
2014-11-06,619400.0,4,2.0,2090,3610,1.5,0,0,5,1790,300,1927,0
2014-11-06,762400.0,3,1.75,2430,14607,1.0,0,1,3,1230,1200,1949,1970
2014-11-06,535000.0,5,2.25,2520,49222,2.0,0,0,4,2520,0,1978,2000
2014-11-06,881000.0,5,3.0,2510,4125,1.5,0,3,5,1590,920,1925,0
2014-11-06,813000.0,4,2.75,3370,6675,1.0,0,3,4,1920,1450,1948,0
2014-11-06,234000.0,3,2.0,1640,5280,1.5,0,0,5,1640,0,1910,0
2014-11-06,308900.0,3,2.5,2250,7294,2.0,0,0,3,2250,0,1994,0
2014-11-06,450000.0,4,2.5,2300,19250,1.0,0,0,4,2300,0,1955,2009
2014-11-06,547500.0,3,3.5,1650,2262,3.0,0,0,3,1650,0,2010,0
2014-11-06,399950.0,2,1.0,710,1131,2.0,0,0,4,710,0,1943,0
2014-11-06,516000.0,4,3.5,2550,8698,2.0,0,0,3,2550,0,2007,0
2014-11-06,250000.0,2,1.5,982,846,2.0,0,0,3,806,176,2006,0
2014-11-06,475000.0,3,2.25,1630,2520,2.0,0,0,3,1630,0,2005,0
2014-11-06,415000.0,4,2.5,2550,4500,2.0,0,0,3,2550,0,2009,0
2014-11-06,545000.0,2,1.25,1240,2150,2.0,0,0,3,1240,0,2014,0
2014-11-06,329950.0,3,2.5,2456,7566,2.0,0,0,3,2456,0,2012,1912
2014-12-06,1325000.0,5,2.25,3200,20158,1.0,0,0,3,1600,1600,1965,1993
2014-12-06,784000.0,3,3.5,3950,111078,1.5,0,0,3,2460,1490,1989,0
2014-12-06,610750.0,4,2.25,2180,7297,2.0,0,0,3,2180,0,1984,0
2014-12-06,578000.0,4,2.5,3140,9225,1.0,0,2,5,1770,1370,1966,0
2014-12-06,1485000.0,4,3.75,4030,10800,2.0,0,0,3,4030,0,2006,0
2014-12-06,501000.0,3,1.75,1970,7972,1.0,0,3,5,1370,600,1976,0
2014-12-06,465250.0,5,2.0,1940,7642,1.5,0,0,3,1940,0,1957,2000
2014-12-06,2250000.0,5,4.25,4860,9453,1.5,0,1,5,3100,1760,1905,0
